time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,guid_ax,guid_ay,guid_az,tgo,dap_c12,dap_c3,dap_c6,dap_c9,nav_roll,nav_pitch,nav_yaw,mag_in_x,mag_in_y,mag_in_z,gyro_p,gyro_q,gyro_r,roll_rate_rps,mag_ok,gyro_ok,T0,T1,T2,T3,fsa_flag,canard_deploy,canard_control,guid_start,proximity_flag,main_cycles,t1_cycles,t2_cycles,t3_cycles
0.76,-1187945.063000,-6195310.147000,940063.830900,-485.154808,-86.771648,618.072554,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.800812,0.000000,0.000000,10.949989,0,0,1,0,0,0,0,0,0,0,0,77,0,0,0
0.77,-1187945.063000,-6195310.147000,940063.830900,-485.154808,-86.771648,618.072554,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.792504,0.000000,0.000000,10.948667,0,0,1,0,0,0,0,0,0,0,0,78,0,0,0
0.78,-1187945.063000,-6195310.147000,940063.830900,-485.154808,-86.771648,618.072554,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.784088,0.000000,0.000000,10.947328,0,0,1,0,0,0,0,0,0,0,0,79,0,0,0
0.79,-1187945.063000,-6195310.147000,940063.830900,-485.154808,-86.771648,618.072554,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.775565,0.000000,0.000000,10.945971,0,0,1,0,0,0,0,0,0,0,0,80,0,0,0
0.80,-1187951.670000,-6195344.460000,940186.786700,-484.455280,-83.117218,611.506685,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.766934,0.000000,0.000000,10.944597,0,0,1,0,0,0,0,0,0,0,0,81,0,0,0
0.81,-1187951.670000,-6195344.460000,940186.786700,-484.455280,-83.117218,611.506685,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.758196,0.000000,0.000000,10.943207,0,0,1,0,0,0,0,0,0,0,0,82,0,0,0
0.82,-1187951.670000,-6195344.460000,940186.786700,-484.455280,-83.117218,611.506685,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.749350,0.000000,0.000000,10.941799,0,0,1,0,0,0,0,0,0,0,0,83,0,0,0
0.83,-1187951.670000,-6195344.460000,940186.786700,-484.455280,-83.117218,611.506685,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.740396,0.000000,0.000000,10.940374,0,0,1,0,0,0,0,0,0,0,0,84,0,0,0
0.84,-1187951.670000,-6195344.460000,940186.786700,-484.455280,-83.117218,611.506685,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.731335,0.000000,0.000000,10.938932,0,0,1,0,0,0,0,0,0,0,0,85,0,0,0
0.85,-1187951.670000,-6195344.460000,940186.786700,-484.455280,-83.117218,611.506685,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.722166,0.000000,0.000000,10.937472,0,0,1,0,0,0,0,0,0,0,0,86,0,0,0
0.86,-1187951.670000,-6195344.460000,940186.786700,-484.455280,-83.117218,611.506685,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.712889,0.000000,0.000000,10.935996,0,0,1,0,0,0,0,0,0,0,0,87,0,0,0
0.87,-1187951.670000,-6195344.460000,940186.786700,-484.455280,-83.117218,611.506685,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.703506,0.000000,0.000000,10.934503,0,0,1,0,0,0,0,0,0,0,0,88,0,0,0
0.88,-1187951.670000,-6195344.460000,940186.786700,-484.455280,-83.117218,611.506685,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.694014,0.000000,0.000000,10.932992,0,0,1,0,0,0,0,0,0,0,0,89,0,0,0
0.89,-1187951.670000,-6195344.460000,940186.786700,-484.455280,-83.117218,611.506685,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.684416,0.000000,0.000000,10.931464,0,0,1,0,0,0,0,0,0,0,0,90,0,0,0
0.90,-1187954.921000,-6195361.344000,940247.775300,-484.109354,-81.310077,608.270975,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.674710,0.000000,0.000000,10.929920,0,0,1,0,0,0,0,0,0,0,0,91,0,0,0
0.91,-1187954.921000,-6195361.344000,940247.775300,-484.109354,-81.310077,608.270975,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.664897,0.000000,0.000000,10.928358,0,0,1,0,0,0,0,0,0,0,0,92,0,0,0
0.92,-1187954.921000,-6195361.344000,940247.775300,-484.109354,-81.310077,608.270975,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.654976,0.000000,0.000000,10.926779,0,0,1,0,0,0,0,0,0,0,0,93,0,0,0
0.93,-1187954.921000,-6195361.344000,940247.775300,-484.109354,-81.310077,608.270975,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.644948,0.000000,0.000000,10.925183,0,0,1,0,0,0,0,0,0,0,0,94,0,0,0
0.94,-1187954.921000,-6195361.344000,940247.775300,-484.109354,-81.310077,608.270975,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.634814,0.000000,0.000000,10.923570,0,0,1,0,0,0,0,0,0,0,0,95,0,0,0
0.95,-1187954.921000,-6195361.344000,940247.775300,-484.109354,-81.310077,608.270975,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.624571,0.000000,0.000000,10.921940,0,0,1,0,0,0,0,0,0,0,0,96,0,0,0
0.96,-1187954.921000,-6195361.344000,940247.775300,-484.109354,-81.310077,608.270975,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.614222,0.000000,0.000000,10.920293,0,0,1,0,0,0,0,0,0,0,0,97,0,0,0
0.97,-1187954.921000,-6195361.344000,940247.775300,-484.109354,-81.310077,608.270975,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.603766,0.000000,0.000000,10.918628,0,0,1,0,0,0,0,0,0,0,0,98,0,0,0
0.98,-1187954.921000,-6195361.344000,940247.775300,-484.109354,-81.310077,608.270975,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.593203,0.000000,0.000000,10.916947,0,0,1,0,0,0,0,0,0,0,0,99,0,0,0
0.99,-1187954.921000,-6195361.344000,940247.775300,-484.109354,-81.310077,608.270975,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.582532,0.000000,0.000000,10.915249,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0
1.00,-1188409.906000,-6195291.405000,940308.441900,-483.771737,-79.480791,605.066170,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.571755,0.000000,0.000000,10.913534,0,0,1,0,0,0,0,0,0,0,0,101,0,0,0
1.01,-1188409.906000,-6195291.405000,940308.441900,-483.771737,-79.480791,605.066170,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.560871,0.000000,0.000000,10.911802,0,0,1,0,0,0,0,0,0,0,0,102,0,0,0
1.02,-1188409.906000,-6195291.405000,940308.441900,-483.771737,-79.480791,605.066170,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.549880,0.000000,0.000000,10.910052,0,0,1,0,0,0,0,0,0,0,0,103,0,0,0
1.03,-1188409.906000,-6195291.405000,940308.441900,-483.771737,-79.480791,605.066170,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.538782,0.000000,0.000000,10.908286,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0
1.04,-1188409.906000,-6195291.405000,940308.441900,-483.771737,-79.480791,605.066170,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.527577,0.000000,0.000000,10.906503,0,0,1,0,0,0,0,0,0,0,0,105,0,0,0
1.05,-1188409.906000,-6195291.405000,940308.441900,-483.771737,-79.480791,605.066170,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.516266,0.000000,0.000000,10.904702,0,0,1,0,0,0,0,0,0,0,0,106,0,0,0
1.06,-1188409.906000,-6195291.405000,940308.441900,-483.771737,-79.480791,605.066170,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.504848,0.000000,0.000000,10.902885,0,0,1,0,0,0,0,0,0,0,0,107,0,0,0
1.07,-1188409.906000,-6195291.405000,940308.441900,-483.771737,-79.480791,605.066170,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.493323,0.000000,0.000000,10.901051,0,0,1,0,0,0,0,0,0,0,0,108,0,0,0
1.08,-1188409.906000,-6195291.405000,940308.441900,-483.771737,-79.480791,605.066170,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.481692,0.000000,0.000000,10.899200,0,0,1,0,0,0,0,0,0,0,0,109,0,0,0
1.09,-1188409.906000,-6195291.405000,940308.441900,-483.771737,-79.480791,605.066170,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.469954,0.000000,0.000000,10.897332,0,0,1,0,0,0,0,0,0,0,0,110,0,0,0
1.10,-1188413.089000,-6195307.930000,940368.789600,-483.430669,-77.699755,601.891844,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.458109,0.000000,0.000000,10.895446,0,0,1,0,0,0,0,0,0,0,0,111,0,0,0
1.11,-1188413.089000,-6195307.930000,940368.789600,-483.430669,-77.699755,601.891844,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.446158,0.000000,0.000000,10.893544,0,0,1,0,0,0,0,0,0,0,0,112,0,0,0
1.12,-1188413.089000,-6195307.930000,940368.789600,-483.430669,-77.699755,601.891844,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.434101,0.000000,0.000000,10.891625,0,0,1,0,0,0,0,0,0,0,0,113,0,0,0
1.13,-1188413.089000,-6195307.930000,940368.789600,-483.430669,-77.699755,601.891844,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.421937,0.000000,0.000000,10.889689,0,0,1,0,0,0,0,0,0,0,0,114,0,0,0
1.14,-1188413.089000,-6195307.930000,940368.789600,-483.430669,-77.699755,601.891844,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.409667,0.000000,0.000000,10.887737,0,0,1,0,0,0,0,0,0,0,0,115,0,0,0
1.15,-1188413.089000,-6195307.930000,940368.789600,-483.430669,-77.699755,601.891844,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.397291,0.000000,0.000000,10.885767,0,0,1,0,0,0,0,0,0,0,0,116,0,0,0
1.16,-1188413.089000,-6195307.930000,940368.789600,-483.430669,-77.699755,601.891844,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.384808,0.000000,0.000000,10.883780,0,0,1,0,0,0,0,0,0,0,0,117,0,0,0
1.17,-1188413.089000,-6195307.930000,940368.789600,-483.430669,-77.699755,601.891844,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.372219,0.000000,0.000000,10.881777,0,0,1,0,0,0,0,0,0,0,0,118,0,0,0
1.18,-1188413.089000,-6195307.930000,940368.789600,-483.430669,-77.699755,601.891844,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.359524,0.000000,0.000000,10.879756,0,0,1,0,0,0,0,0,0,0,0,119,0,0,0
1.19,-1188413.089000,-6195307.930000,940368.789600,-483.430669,-77.699755,601.891844,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.346723,0.000000,0.000000,10.877719,0,0,1,0,0,0,0,0,0,0,0,120,0,0,0
1.20,-1188416.238000,-6195324.277000,940428.821300,-483.092043,-75.931487,598.747577,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.333816,0.000000,0.000000,10.875665,0,0,1,0,0,0,0,0,0,0,0,121,0,0,0
1.21,-1188416.238000,-6195324.277000,940428.821300,-483.092043,-75.931487,598.747577,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.320803,0.000000,0.000000,10.873594,0,0,1,0,0,0,0,0,0,0,0,122,0,0,0
1.22,-1188416.238000,-6195324.277000,940428.821300,-483.092043,-75.931487,598.747577,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.307684,0.000000,0.000000,10.871506,0,0,1,0,0,0,0,0,0,0,0,123,0,0,0
1.23,-1188416.238000,-6195324.277000,940428.821300,-483.092043,-75.931487,598.747577,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.294459,0.000000,0.000000,10.869401,0,0,1,0,0,0,0,0,0,0,0,124,0,0,0
1.24,-1188416.238000,-6195324.277000,940428.821300,-483.092043,-75.931487,598.747577,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.281129,0.000000,0.000000,10.867279,0,0,1,0,0,0,0,0,0,0,0,125,0,0,0
1.25,-1188416.238000,-6195324.277000,940428.821300,-483.092043,-75.931487,598.747577,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.267692,0.000000,0.000000,10.865141,0,0,1,0,0,0,0,0,0,0,0,126,0,0,0
1.26,-1188416.238000,-6195324.277000,940428.821300,-483.092043,-75.931487,598.747577,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.254150,0.000000,0.000000,10.862985,0,0,1,0,0,0,0,0,0,0,0,127,0,0,0
1.27,-1188416.238000,-6195324.277000,940428.821300,-483.092043,-75.931487,598.747577,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.240502,0.000000,0.000000,10.860813,0,0,1,0,0,0,0,0,0,0,0,128,0,0,0
1.28,-1188416.238000,-6195324.277000,940428.821300,-483.092043,-75.931487,598.747577,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.226748,0.000000,0.000000,10.858624,0,0,1,0,0,0,0,0,0,0,0,129,0,0,0
1.29,-1188416.238000,-6195324.277000,940428.821300,-483.092043,-75.931487,598.747577,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.212889,0.000000,0.000000,10.856418,0,0,1,0,0,0,0,0,0,0,0,130,0,0,0
1.30,-1188419.354000,-6195340.449000,940488.540100,-482.755825,-74.175808,595.632958,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.198924,0.000000,0.000000,10.854196,0,0,1,0,0,0,0,0,0,0,0,131,0,0,0
1.31,-1188419.354000,-6195340.449000,940488.540100,-482.755825,-74.175808,595.632958,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.184854,0.000000,0.000000,10.851957,0,0,1,0,0,0,0,0,0,0,0,132,0,0,0
1.32,-1188419.354000,-6195340.449000,940488.540100,-482.755825,-74.175808,595.632958,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.170679,0.000000,0.000000,10.849701,0,0,1,0,0,0,0,0,0,0,0,133,0,0,0
1.33,-1188419.354000,-6195340.449000,940488.540100,-482.755825,-74.175808,595.632958,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.156398,0.000000,0.000000,10.847428,0,0,1,0,0,0,0,0,0,0,0,134,0,0,0
1.34,-1188419.354000,-6195340.449000,940488.540100,-482.755825,-74.175808,595.632958,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.142011,0.000000,0.000000,10.845138,0,0,1,0,0,0,0,0,0,0,0,135,0,0,0
1.35,-1188419.354000,-6195340.449000,940488.540100,-482.755825,-74.175808,595.632958,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.127520,0.000000,0.000000,10.842832,0,0,1,0,0,0,0,0,0,0,0,136,0,0,0
1.36,-1188419.354000,-6195340.449000,940488.540100,-482.755825,-74.175808,595.632958,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.112923,0.000000,0.000000,10.840508,0,0,1,0,0,0,0,0,0,0,0,137,0,0,0
1.37,-1188419.354000,-6195340.449000,940488.540100,-482.755825,-74.175808,595.632958,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.098221,0.000000,0.000000,10.838168,0,0,1,0,0,0,0,0,0,0,0,138,0,0,0
1.38,-1188419.354000,-6195340.449000,940488.540100,-482.755825,-74.175808,595.632958,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.083414,0.000000,0.000000,10.835812,0,0,1,0,0,0,0,0,0,0,0,139,0,0,0
1.39,-1188419.354000,-6195340.449000,940488.540100,-482.755825,-74.175808,595.632958,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.068502,0.000000,0.000000,10.833439,0,0,1,0,0,0,0,0,0,0,0,140,0,0,0
1.40,-1188419.354000,-6195340.449000,940488.540100,-482.755825,-74.175808,595.632958,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.053485,0.000000,0.000000,10.831049,0,0,1,0,0,0,0,0,0,0,0,141,0,0,0
1.41,-1188419.354000,-6195340.449000,940488.540100,-482.755825,-74.175808,595.632958,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.038363,0.000000,0.000000,10.828642,0,0,1,0,0,0,0,0,0,0,0,142,0,0,0
1.42,-1188419.354000,-6195340.449000,940488.540100,-482.755825,-74.175808,595.632958,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.023137,0.000000,0.000000,10.826218,0,0,1,0,0,0,0,0,0,0,0,143,0,0,0
1.43,-1188419.354000,-6195340.449000,940488.540100,-482.755825,-74.175808,595.632958,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,68.007805,0.000000,0.000000,10.823778,0,0,1,0,0,0,0,0,0,0,0,144,0,0,0
1.44,-1188419.354000,-6195340.449000,940488.540100,-482.755825,-74.175808,595.632958,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,67.992369,0.000000,0.000000,10.821322,0,0,1,0,0,0,0,0,0,0,0,145,0,0,0
1.45,-1188419.354000,-6195340.449000,940488.540100,-482.755825,-74.175808,595.632958,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,67.976828,0.000000,0.000000,10.818848,0,0,1,0,0,0,0,0,0,0,0,146,0,0,0
1.46,-1188419.354000,-6195340.449000,940488.540100,-482.755825,-74.175808,595.632958,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,67.961182,0.000000,0.000000,10.816358,0,0,1,0,0,0,0,0,0,0,0,147,0,0,0
1.47,-1188419.354000,-6195340.449000,940488.540100,-482.755825,-74.175808,595.632958,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,67.945432,0.000000,0.000000,10.813851,0,0,1,0,0,0,0,0,0,0,0,148,0,0,0
1.48,-1188419.354000,-6195340.449000,940488.540100,-482.755825,-74.175808,595.632958,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,67.929578,0.000000,0.000000,10.811328,0,0,1,0,0,0,0,0,0,0,0,149,0,0,0
1.49,-1188419.354000,-6195340.449000,940488.540100,-482.755825,-74.175808,595.632958,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,67.913618,0.000000,0.000000,10.808788,0,0,1,0,0,0,0,0,0,0,0,150,0,0,0
1.50,-1188425.484000,-6195372.268000,940607.050500,-482.090480,-70.701521,589.491046,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,67.897555,0.000000,0.000000,10.806232,0,0,1,0,0,0,0,0,0,0,0,151,0,0,0
1.51,-1188425.484000,-6195372.268000,940607.050500,-482.090480,-70.701521,589.491046,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,67.881387,0.000000,0.000000,10.803658,0,0,1,0,0,0,0,0,0,0,0,152,0,0,0
1.52,-1188425.484000,-6195372.268000,940607.050500,-482.090480,-70.701521,589.491046,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,67.865115,0.000000,0.000000,10.801069,0,0,1,0,0,0,0,0,0,0,0,153,0,0,0
1.53,-1188425.484000,-6195372.268000,940607.050500,-482.090480,-70.701521,589.491046,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,67.848739,0.000000,0.000000,10.798462,0,0,1,0,0,0,0,0,0,0,0,154,0,0,0
1.54,-1188425.484000,-6195372.268000,940607.050500,-482.090480,-70.701521,589.491046,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,67.832259,0.000000,0.000000,10.795839,0,0,1,0,0,0,0,0,0,0,0,155,0,0,0
1.55,-1188425.484000,-6195372.268000,940607.050500,-482.090480,-70.701521,589.491046,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,67.815674,0.000000,0.000000,10.793200,0,0,1,0,0,0,0,0,0,0,0,156,0,0,0
1.56,-1188425.484000,-6195372.268000,940607.050500,-482.090480,-70.701521,589.491046,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,67.798986,0.000000,0.000000,10.790544,0,0,1,0,0,0,0,0,0,0,0,157,0,0,0
1.57,-1188425.484000,-6195372.268000,940607.050500,-482.090480,-70.701521,589.491046,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,67.782194,0.000000,0.000000,10.787871,0,0,1,0,0,0,0,0,0,0,0,158,0,0,0
